Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
202300795,0;2023-01-12;05:03:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;;E/F AO RESTAURANTE DOM FERREIRA FORNERIA;BOA VIAGEM;;;COLISÃO TRASEIRA;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300802,0;2023-01-12;05:24:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;AV GENERAL SAN MARTIN;2465;;EM FRENTE A IGREJA PENTECOSTAL;SAN MARTIN;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300805,0;2023-01-12;05:54:00;COM VÍTIMA;FINALIZADA;SANTO ANTÔNIO;RUA IMPERADOR PEDRO SEGUNDO;;;EM FRENTE A OAB;SANTO ANTÔNIO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300817,0;2023-01-12;07:57:00;COM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;;;EM FRENTE A LOJA DE BATERIAS  HELIAR;IPSEP;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300851,0;2023-01-13;11:09:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA BENFICA;;AV VISCONDE DE ALBUQUERQUE;PROX. AO POSTO DE GASOLINA IPIRANGA;MADALENA;51,0;;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300853,0;2023-01-13;11:25:00;COM VÍTIMA;FINALIZADA;AFOGADOS;EST DOS REMEDIOS;215;RUA DO ACRE;EM FRENTE A FEIRA LIVRE DE AFOGADOS E O MERCADO PÚBLICO.  NO SENTIDO MADALENA  / IMBIRIBEIRA;AFOGADOS;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300871,0;2023-01-13;01:46:00;SEM VÍTIMA;FINALIZADA;CASA AMARELA;COR DO BARTOLOMEU;256;;CATIA MODAS;CASA AMARELA;;;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202300872,0;2023-01-13;02:05:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA RIBEIRO DE BRITO;1250;;EM FRENTE AO HOTEL NACIONAL;BOA VIAGEM;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300886,0;2023-01-13;04:31:00;COM VÍTIMA;CANCELADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;4797;;EM FRENTE ADVENTURE  RACING /SENTIDO AFOGADOS;IMBIRIBEIRA;;;COLISÃO TRASEIRA;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300894,0;2023-01-13;05:23:00;COM VÍTIMA;FINALIZADA;ILHA JOANA BEZERRA;VDO PAPA JOAO PAULO II;;;INÍCIO DO VIADUTO PAPA JOÃO PAULO II - FÓRUM JOANA BEZERRA;ILHA JOANA BEZERRA;;;COLISÃO TRASEIRA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300897,0;2023-01-13;05:59:00;COM VÍTIMA;FINALIZADA;JORDÃO;AV MARIA IRENE;765;;JORDÃO BAIXO SENTIDO CENTRO SUBÚRBIO ENVOLVIDOS V-1 RZQ2B99 MOTOCICLETA , V-2 PCS 3C40 ,;JORDÃO;;SUBURBIO;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300904,0;2023-01-13;07:45:00;COM VÍTIMA;FINALIZADA;BOA VISTA;AV CONDE DA BOA VISTA;;RUA OSVALDO CRUZ;;BOA VISTA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300929,0;2023-01-14;09:00:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE MIGUEL ARRAES DE ALENCAR;;AV PROFESSOR JOSE DOS ANJOS;EM FRENTE AO SESC DE CASA AMARELA;CASA AMARELA;;;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300930,0;2023-01-14;09:04:00;COM VÍTIMA;FINALIZADA;CIDADE UNIVERSITÁRIA;AV PROFESSOR ARTUR DE SA;602;;PROX AO CEMITÉRIO DA VÁRZEA;CIDADE UNIVERSITÁRIA;;;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300933,0;2023-01-14;09:24:00;COM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA CONS PORTELA;665;AV JOAO DE BARROS;PORTRÁS DA ESCOLA ITEPAN;ESPINHEIRO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300937,0;2023-01-14;09:55:00;COM VÍTIMA;FINALIZADA;SANCHO;AV LIBERDADE;440;;EM FRENTE A FARMÁCIA DROGASIL;SANCHO;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300952,0;2023-01-14;02:26:00;COM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;;;EM FRENTE AO ANTIGO BOMPREÇO / SENTIDO BOA VIAGEM;IPSEP;337,0;;COLISÃO TRASEIRA;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300956,0;2023-01-14;03:02:00;COM VÍTIMA;FINALIZADA;PINA;AV HERCULANO BANDEIRA;348;RUA MANOEL CORIOLANO;RUA MANOEL CORIOLANO;PINA;;;COLISÃO COM CICLISTA;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300967,0;2023-01-14;06:52:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;AV ENGENHEIRO ABDIAS DE CARVALHO;;;CHESF;SAN MARTIN;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300977,0;2023-01-14;09:49:00;COM VÍTIMA;FINALIZADA;ESTÂNCIA;AV RECIFE;;RUA SENADOR ALBERTO PASQUALINI;CRUZAMENTO C/A RUA SEN ALBERTO PASQUALINI - SENTIDO BOA VIAGEM - PRÓXIMO AO LAB CERPE.;ESTÂNCIA;259,0;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202300990,0;2023-01-15;09:06:00;COM VÍTIMA;FINALIZADA;FUNDÃO;AV BEBERIBE;406;;EM FRENTE A ACADEMIA DA CIDADE;FUNDÃO;;;TOMBAMENTO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301018,0;2023-01-15;09:29:00;COM VÍTIMA;FINALIZADA;APIPUCOS;RUA DE APIPUCOS;;RUA MANDACARU;PRÓXIMO AO FRENTE AO AÇUDE DE APIPUCOS;APIPUCOS;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301021,0;2023-01-15;11:39:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;RUA DELMIRO GOUVEIA;;RUA QUINZE DE MARCO;EM FRENTE A CHESF;SAN MARTIN;;;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301022,0;2023-01-15;11:48:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV NORTE MIGUEL ARRAES DE ALENCAR;;RUA JOSE DE SA CARNEIRO;ESQUINA COM A CONCESSIONÁRIA DA RENAULT REGENCE;ENCRUZILHADA;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301023,0;2023-01-16;12:38:00;COM VÍTIMA;CANCELADA;CORDEIRO;AV CAXANGA;;AV GENERAL SAN MARTIN;SEMÁFORO 080;CORDEIRO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301034,0;2023-01-16;09:22:00;SEM VÍTIMA;FINALIZADA;VÁRZEA;AV JOAQUIM RIBEIRO;;RUA GASTAO VIDIGAL;UPA DA CAXANGÁ;VÁRZEA;;;ATROPELAMENTO DE ANIMAL;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301044,0;2023-01-16;10:40:00;COM VÍTIMA;FINALIZADA;BOMBA DO HEMETÉRIO;RUA BOMBA DO HEMETERIO;408;;EM FRENTE A FUNERARIA CANAA;BOMBA DO HEMETÉRIO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;11,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301057,0;2023-01-16;12:09:00;COM VÍTIMA;FINALIZADA;PINA;AV HERCULANO BANDEIRA;;;PRÓX. À IGREJA DO PINA;PINA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202301061,0;2023-01-16;01:24:00;COM VÍTIMA;FINALIZADA;MADALENA;AV BEIRA RIO;879;;EM FRENTE AO EDIFICIO QUATRO ESTAÇÕES;MADALENA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301087,0;2023-01-16;07:01:00;COM VÍTIMA;FINALIZADA;TAMARINEIRA;AV PROFESSOR JOSE DOS ANJOS;;;POR TRÁS DO NEXOS HOTEL;TAMARINEIRA;;;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202301090,0;2023-01-16;08:33:00;COM VÍTIMA;FINALIZADA;BARRO;RUA CAPITAO PONCIANO;;;EM FRENTE AO CLUBE UMUARAMA;BARRO;;;COLISÃO LATERAL;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301093,0;2023-01-16;10:05:00;COM VÍTIMA;CANCELADA;MADALENA;AV BEIRA RIO;660;;E/F AO EDF REGIA - ESQUINA DO COLÉGIO EQUIPE;MADALENA;;;COLISÃO TRASEIRA;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202301097,0;2023-01-17;12:34:00;SEM VÍTIMA;CANCELADA;AFOGADOS;RUA COSME VIANA;;;COM A ESTRADA DO BONGI;AFOGADOS;;;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301113,0;2023-01-17;07:54:00;COM VÍTIMA;FINALIZADA;JORDÃO;AV MARIA IRENE;167;;PROX. BORRACHARIA ELSHADAY;JORDÃO;;;COLISÃO FRONTAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301115,0;2023-01-17;08:21:00;SEM VÍTIMA;FINALIZADA;SAN MARTIN;RUA ARSENIO CALACA;15;RUA DELMIRO GOUVEIA;AO LADO DA CHESF;SAN MARTIN;;;COLISÃO TRASEIRA;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301127,0;2023-01-17;10:40:00;COM VÍTIMA;FINALIZADA;CASA FORTE;PRC FLOR DE SANTANA;9;;EM FRENTE AO CPOR;CASA FORTE;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301128,0;2023-01-17;10:51:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;;;SOB O SEMAFORO;AFOGADOS;423,0;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301135,0;2023-01-17;11:32:00;COM VÍTIMA;FINALIZADA;CAXANGÁ;AV CAXANGA;1086;;EM FRENTE A IGREJA UNVERSAL;CAXANGÁ;;;ATROPELAMENTO DE PESSOA;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202301138,0;2023-01-17;11:44:00;COM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;AV LIBERDADE;;;EM FRENTE À LOTERIA LIBERDADE;JARDIM SÃO PAULO;;;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301140,0;2023-01-17;12:16:00;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;RUA HENRIQUE DIAS;PROX AO RESTAURANTE COCO BAMBU;DERBY;68,0;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202301150,0;2023-01-17;02:52:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;RUA DO POMBAL;;;EM FRENTE A POLICLINICA WALDEMAR DE OLIVEIRA;SANTO AMARO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301161,0;2023-01-17;05:48:00;COM VÍTIMA;FINALIZADA;TEJIPIÓ;RUA FALCAO DE LACERDA;233;;EM FRENTE AO CONDOMINIO MONTEIRO LOBATO;TEJIPIÓ;;;CHOQUE;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301186,0;2023-01-18;07:30:00;SEM VÍTIMA;FINALIZADA;LINHA DO TIRO;RUA URIEL DE HOLANDA;1371;;EM FRENTE AO CAMPO DO CAFÉ;LINHA DO TIRO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301193,0;2023-01-18;08:53:00;COM VÍTIMA;FINALIZADA;MADALENA;AV CAXANGA;1953;;EM FRENTE AO CERPE;MADALENA;268,0;CIDADE;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301229,0;2023-01-18;03:54:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV NORTE MIGUEL ARRAES DE ALENCAR;654;;LADO OPOSTO AO SENAI/  SENTIDO SUBURBIO;SANTO AMARO;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301231,0;2023-01-18;04:12:00;SEM VÍTIMA;CANCELADA;ESPINHEIRO;RUA SANTO ELIAS;450;;AO LADO DO EDIFICIO SÃO GERALDO;ESPINHEIRO;;;COLISÃO FRONTAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301252,0;2023-01-18;10:13:00;SEM VÍTIMA;FINALIZADA;AREIAS;AV RECIFE;5004;;E/F AO ATACADÃO DA AV RECIFE E A EMPRESA BRINCS - SENTIDO CEASA;AREIAS;;;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301266,0;2023-01-19;07:53:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA PROFESSOR FRANCISCO DA TRINDADE;318;RUA SAO CAETANO;PROX A EMPRESA RPL E AO CLUBE DAS PAZ;CAMPO GRANDE;;SUBURBIO;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202301274,0;2023-01-19;08:50:00;COM VÍTIMA;FINALIZADA;ESTÂNCIA;AV RECIFE;;AV IZABEL DE GOES;PROX. AO ANTIGO MAKRO;ESTÂNCIA;;CIDADE;QUEDA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202301279,0;2023-01-19;09:06:00;SEM VÍTIMA;FINALIZADA;VÁRZEA;AV AFONSO OLINDENSE;1764;;EM FRENTE À UPINHA 24HS VILA ARRAES;VÁRZEA;;;COLISÃO TRASEIRA;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301326,0;2023-01-19;06:24:00;SEM VÍTIMA;FINALIZADA;LINHA DO TIRO;RUA PROFESSOR JOSE AMARINO DOS REIS;59;;PROX AO BAR DO ZAQUEU;LINHA DO TIRO;;;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301334,0;2023-01-19;07:20:00;SEM VÍTIMA;CANCELADA;ENCRUZILHADA;AV NORTE MIGUEL ARRAES DE ALENCAR;;;NA ENTRADA PARA O CISAM;ENCRUZILHADA;56,0;;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301338,0;2023-01-19;09:59:00;VÍTIMA FATAL;FINALIZADA;SÃO JOSÉ;RUA IMPERIAL;1222;;;SÃO JOSÉ;;SUBURBIO;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;;;;;;;;;;;;;
202301340,0;2023-01-19;10:36:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA REAL DA TORRE;;RUA JOSE OSORIO;;MADALENA;179,0;SUBURBIO;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202301354,0;2023-01-20;08:24:00;COM VÍTIMA;CANCELADA;PINA;AV ANTONIO DE GOES;;RUA MANOEL DE BRITO;;PINA;103,0;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301387,0;2023-01-20;03:20:00;COM VÍTIMA;CANCELADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;RUA HENRIQUE DIAS;NO SEMAFORO 078 S/T OLNDA;DERBY;;;COLISÃO LATERAL;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301389,0;2023-01-20;03:31:00;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;C SANTA RITA;;;NA SUBIDA DO VIADUTO DAS CINCO PONTAS  PROX AO  BATALHAO  DO 16 DE POLICIA;SÃO JOSÉ;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301391,0;2023-01-20;03:41:00;SEM VÍTIMA;FINALIZADA;ARRUDA;RUA DAS MOCAS;;;NO SEMAFORO 472;ARRUDA;;;COLISÃO TRASEIRA;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301393,0;2023-01-20;04:17:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;132;RUA PEDRO CABRAL DE OLIVEIRA;E/F  AO CARTORIO DE AFOGADOS;AFOGADOS;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301400,0;2023-01-20;06:27:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV NORTE MIGUEL ARRAES DE ALENCAR;2548;;EM FRENTE LOJA DE MOVEIS FRENTE JACAUNA;ENCRUZILHADA;;SUBURBIO;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301420,0;2023-01-21;12:53:00;COM VÍTIMA;FINALIZADA;IPSEP;RUA PINTOR ANTONIO ALBUQUERQUE;60;;PROX. AO POSTO SHEL;IPSEP;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301451,0;2023-01-21;11:17:00;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;VDO DAS CINCO PONTAS;;;;SÃO JOSÉ;;SUBURBIO;QUEDA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301474,0;2023-01-21;06:05:00;COM VÍTIMA;FINALIZADA;COHAB;RUA RIO XINGU;;;;COHAB;351,0;SUBURBIO;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301480,0;2023-01-21;10:57:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;UPE;SANTO AMARO;465,0;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301481,0;2023-01-21;11:38:00;COM VÍTIMA;FINALIZADA;MONTEIRO;AV DEZESSETE DE AGOSTO;;;EM FRENTE AO POSTO DISLUB / PRÓX. AO CENTRO MÉDICO HERMÍNIO DE MORAIS;MONTEIRO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301493,0;2023-01-22;07:08:00;COM VÍTIMA;FINALIZADA;IBURA;AV RECIFE;2586;;AO LADO DA FARMÁCIA PAGUE MENOS, EM FRENTE AO POSTO SHELL;IBURA;16,0;CIDADE;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301519,0;2023-01-22;12:32:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;;;NO SEMÁFORO 609;IPUTINGA;609,0;SUBURBIO;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301529,0;2023-01-22;03:21:00;COM VÍTIMA;FINALIZADA;AREIAS;AV CAPITAO GREGORIO DE CALDAS;684;RUA JORNALISTA VILMA LESSA;FRIGORIFICO BOI QUENTE;AREIAS;569,0;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202301549,0;2023-01-22;07:23:00;SEM VÍTIMA;CANCELADA;IPSEP;RUA RIO JORDAO;33;;E/F À IGREJA IABV;IPSEP;;;CHOQUE;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301560,0;2023-01-23;08:03:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;;PRÓX. AO CEMITÉRIO DOS INGLESES;SANTO AMARO;;CIDADE;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301566,0;2023-01-23;09:17:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;AV VISCONDE DE SUASSUNA;594;RUA AFONSO PENA;;BOA VISTA;;SUBURBIO;;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301567,0;2023-01-23;09:32:00;COM VÍTIMA;FINALIZADA;CABANGA;RUA JITO;62;RUA DILERMANO REIS;PROX A ESTAÇÃO DE TRATAMENTO DA COMPESA;CABANGA;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301585,0;2023-01-23;11:57:00;COM VÍTIMA;FINALIZADA;MADALENA;AV BEIRA RIO;;RUA JANUARIO BARBOSA;PROX AO COLEGIO EQUIPE;MADALENA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301599,0;2023-01-23;01:28:00;SEM VÍTIMA;FINALIZADA;VÁRZEA;AV CAXANGA;5552;;APÓS O CAXANGÁ GOLF CLUB;VÁRZEA;;SUBURBIO;COLISÃO TRASEIRA;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202301606,0;2023-01-23;02:54:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;2666;RUA DR TAVARES CORREIA;RUA  JORNALISTA CLEOFHAS DE OLIVEIRA  -  LADO OPOSTO AO GERALDÃO  E EM FRENTE A CENTER AÇO/ SENTIDO AEROPORTO;IMBIRIBEIRA;289,0;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301655,0;2023-01-24;08:33:00;COM VÍTIMA;CANCELADA;IPSEP;AV PRESIDENTE DUTRA;;;EM FRENTE AO RESTAURANTE SAL E BRASA;IPSEP;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301669,0;2023-01-24;11:37:00;COM VÍTIMA;FINALIZADA;APIPUCOS;RUA DE APIPUCOS;60;;;APIPUCOS;;SUBURBIO;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202301673,0;2023-01-24;12:49:00;COM VÍTIMA;FINALIZADA;IBURA;RUA RIO XINGU;1238;AV DOIS RIOS;ACADEMIA MOTIVO;IBURA;351,0;SUBURBIO;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
